Date,Port,ticker,shares
02/02/2026,short_positions,CL,-5690
02/02/2026,short_positions,PFBC,-1278
02/02/2026,short_positions,CCI,-1301
02/02/2026,short_positions,MLM,-854
02/02/2026,short_positions,TMO,-1149
02/02/2026,short_positions,BAX,-8840
02/02/2026,short_positions,CBSH,-1707
02/02/2026,short_positions,SHO,-5823
02/02/2026,short_positions,EGP,-254
02/02/2026,short_positions,ORRF,-1815
02/02/2026,short_positions,RKT,-10479
02/02/2026,short_positions,SMMT,-3977
02/02/2026,short_positions,HAL,-10954
02/02/2026,short_positions,RUM,-42264
02/02/2026,short_positions,AIN,-58
02/02/2026,short_positions,CVNA,-741
02/02/2026,short_positions,AMN,-138
02/02/2026,short_positions,CHWY,-20
02/02/2026,short_positions,ALKT,-509
02/02/2026,short_positions,IIPR,-2210
02/02/2026,short_positions,TT,-305
02/02/2026,short_positions,CMCSA,-4233
02/02/2026,short_positions,FCNCA,-154
02/02/2026,short_positions,INVA,-2314
02/02/2026,short_positions,VCTR,-4173
02/02/2026,short_positions,MITK,-2842
02/02/2026,short_positions,CVX,-599
02/02/2026,short_positions,EIG,-1095
02/02/2026,short_positions,LSCC,-22
02/02/2026,short_positions,LPX,-519
02/02/2026,short_positions,AWR,-1654
02/02/2026,short_positions,SSB,-831
02/02/2026,short_positions,GSHD,-827
02/02/2026,short_positions,MTDR,-973
02/02/2026,short_positions,JBL,-1628
02/02/2026,short_positions,IBM,-113
02/02/2026,short_positions,DFIN,-27
02/02/2026,short_positions,INGR,-2221
02/02/2026,short_positions,QBTS,-3422
02/02/2026,short_positions,BWIN,-24
02/02/2026,short_positions,ITIC,-239
02/02/2026,short_positions,FLR,-4169
02/02/2026,short_positions,TDAY,-6570
02/02/2026,short_positions,BFST,-8882
02/02/2026,short_positions,SOUN,-17529
02/02/2026,short_positions,KTOS,-4212
02/02/2026,short_positions,MATX,-1749
02/02/2026,short_positions,CLX,-6
02/02/2026,short_positions,CSR,-1329
02/02/2026,short_positions,WAL,-1172
02/02/2026,short_positions,MPC,-181
02/02/2026,short_positions,CR,-1759
02/02/2026,short_positions,RDNT,-18
02/02/2026,short_positions,OXY,-339
02/02/2026,short_positions,CHTR,-1897
02/02/2026,short_positions,COCO,-1606
02/02/2026,short_positions,SDGR,-1085
02/02/2026,short_positions,ENR,-901
02/02/2026,short_positions,GL,-519
02/02/2026,short_positions,DASH,-891
02/02/2026,short_positions,NI,-5908
02/02/2026,short_positions,CTBI,-67
02/02/2026,short_positions,AVTR,-32904
02/02/2026,short_positions,KAI,-3
02/02/2026,short_positions,WING,-315
02/02/2026,short_positions,AZZ,-40
02/02/2026,short_positions,CDP,-10464
02/02/2026,short_positions,POWL,-13
02/02/2026,short_positions,FET,-971
02/02/2026,short_positions,QS,-10189
02/02/2026,short_positions,IQV,-2994
02/02/2026,short_positions,DOCS,-921
02/02/2026,short_positions,ADAM,-38361
02/02/2026,short_positions,LOW,-762
02/02/2026,short_positions,FOR,-10439
02/02/2026,short_positions,LIN,-479
02/02/2026,short_positions,FCN,-1309
02/02/2026,short_positions,GEHC,-476
02/02/2026,short_positions,GME,-10464
02/02/2026,short_positions,ITRI,-308
02/02/2026,short_positions,PRTA,-120
02/02/2026,short_positions,ZWS,-1458
02/02/2026,short_positions,HALO,-913
02/02/2026,short_positions,WULF,-5373
02/02/2026,short_positions,ODC,-18
02/02/2026,short_positions,RVMD,-3954
02/02/2026,short_positions,CSX,-4951
02/02/2026,short_positions,WLDN,-615
02/02/2026,short_positions,CHRD,-395
02/02/2026,short_positions,PYPL,-1836
02/02/2026,short_positions,J,-876
02/02/2026,short_positions,RVTY,-2716
02/02/2026,short_positions,DHR,-276
02/02/2026,short_positions,CHRW,-797
02/02/2026,short_positions,MHK,-4
02/02/2026,short_positions,EWBC,-326
02/02/2026,short_positions,TGTX,-2606
02/02/2026,short_positions,CHE,-5
02/02/2026,short_positions,HURN,-2475
02/02/2026,short_positions,CNNE,-646
02/02/2026,short_positions,TENB,-2428
02/02/2026,short_positions,CRSP,-1029
02/02/2026,short_positions,DDS,-202
02/02/2026,short_positions,HLIO,-2187
02/02/2026,short_positions,HTB,-8391
02/02/2026,short_positions,KWR,-9
02/02/2026,short_positions,ODFL,-1214
02/02/2026,short_positions,STRT,-1078
02/02/2026,short_positions,TDC,-3430
02/02/2026,short_positions,GWRE,-2213
02/02/2026,short_positions,SPGI,-408
02/02/2026,short_positions,SYK,-1857
02/02/2026,short_positions,THFF,-2085
02/02/2026,short_positions,ELF,-1068
02/02/2026,short_positions,DEI,-2292
02/02/2026,short_positions,HLIT,-2424
02/02/2026,short_positions,PSMT,-2134
02/02/2026,short_positions,WHD,-25
02/02/2026,short_positions,INSP,-80
02/02/2026,short_positions,MDU,-5778
02/02/2026,short_positions,ALX,-291
02/02/2026,short_positions,HELE,-4184
02/02/2026,short_positions,PRK,-245
02/02/2026,short_positions,CRC,-1005
02/02/2026,short_positions,GTN,-33257
02/02/2026,short_positions,VRDN,-2864
02/02/2026,short_positions,RBLX,-3634
02/02/2026,short_positions,APD,-437
02/02/2026,short_positions,IDCC,-197
02/02/2026,short_positions,WEX,-326
02/02/2026,short_positions,IBCP,-934
02/02/2026,short_positions,XP,-5607
02/02/2026,short_positions,BLK,-41
02/02/2026,short_positions,OSK,-609
02/02/2026,short_positions,ROCK,-3533
02/02/2026,short_positions,SXT,-28
02/02/2026,short_positions,NEOG,-2829
02/02/2026,short_positions,BALL,-6218
02/02/2026,short_positions,COLD,-3304
02/02/2026,short_positions,OFG,-2082
02/02/2026,short_positions,CALX,-2264
02/02/2026,short_positions,SHAK,-13
02/02/2026,short_positions,ZD,-2637
02/02/2026,short_positions,CE,-45
02/02/2026,short_positions,INTC,-2137
02/02/2026,short_positions,HST,-3172
02/02/2026,short_positions,MUR,-5149
02/02/2026,short_positions,RYAN,-3845
02/02/2026,short_positions,TSCO,-2860
02/02/2026,short_positions,ARES,-1696
02/02/2026,short_positions,HWM,-1220
02/02/2026,short_positions,RYN,-1752
02/02/2026,short_positions,FUL,-2199
02/02/2026,short_positions,UMBF,-122
02/02/2026,short_positions,ARI,-40578
02/02/2026,short_positions,NTCT,-9996
02/02/2026,short_positions,CNOB,-6105
02/02/2026,short_positions,SONO,-5475
02/02/2026,short_positions,LHX,-1244
02/02/2026,short_positions,CEVA,-23
02/02/2026,short_positions,MLR,-806
02/02/2026,short_positions,HLT,-2476
02/02/2026,short_positions,CNP,-14073
02/02/2026,short_positions,MZTI,-104
02/02/2026,short_positions,IDYA,-1116
02/02/2026,short_positions,CAKE,-83
02/02/2026,short_positions,QDEL,-7929
02/02/2026,short_positions,CTS,-233
02/02/2026,short_positions,AES,-3346
02/02/2026,short_positions,ESAB,-1559
02/02/2026,short_positions,UFPT,-207
02/02/2026,short_positions,KEX,-1482
02/02/2026,short_positions,IMVT,-16
02/02/2026,short_positions,NTNX,-4707
02/02/2026,short_positions,PBF,-3154
02/02/2026,short_positions,TDY,-582
02/02/2026,short_positions,TFIN,-2520
02/02/2026,short_positions,NTAP,-4520
02/02/2026,short_positions,EXPO,-412
02/02/2026,short_positions,SBSI,-4661
